thread,favorite_count_mean,favorite_count_sum,favorite_count_var,has_quest_mean,has_quest_sum,has_quest_var,number_punct_mean,number_punct_sum,number_punct_var,Adjective_mean,Adjective_sum,Adjective_var,Noun_mean,Noun_sum,Noun_var,user.default_pic_mean,user.default_pic_sum,user.default_pic_var,thread_length,media_count_mean,media_count_sum,media_count_var,has_coords_mean,has_coords_sum,has_coords_var,capitalratio_mean,capitalratio_sum,capitalratio_var,user.profile_bgcolor_mean,user.profile_bgcolor_sum,user.profile_bgcolor_var,Pronoun_mean,Pronoun_sum,Pronoun_var,retweet_count_mean,retweet_count_sum,retweet_count_var,user.has_bg_img_mean,user.has_bg_img_sum,user.has_bg_img_var,user.name_length_mean,user.name_length_sum,user.name_length_var,positivewordcount_mean,positivewordcount_sum,positivewordcount_var,user.profile_sbcolor_mean,user.profile_sbcolor_sum,user.profile_sbcolor_var,has_quest_or_exclaim_mean,has_quest_or_exclaim_sum,has_quest_or_exclaim_var,urls_count_mean,urls_count_sum,urls_count_var,sensitive_mean,sensitive_sum,sensitive_var,negativewordcount_mean,negativewordcount_sum,negativewordcount_var,user.tweets_count_mean,user.tweets_count_sum,user.tweets_count_var,Adverb_mean,Adverb_sum,Adverb_var,contentlength_mean,contentlength_sum,contentlength_var,is_rumor,user.handle_length_mean,user.handle_length_sum,user.handle_length_var,Verb_mean,Verb_sum,Verb_var,hasperiod_mean,hasperiod_sum,hasperiod_var,user.verified_mean,user.verified_sum,user.verified_var,has_smile_emoji_mean,has_smile_emoji_sum,has_smile_emoji_var,sentimentscore_mean,sentimentscore_sum,sentimentscore_var,user_mentions_mean,user_mentions_sum,user_mentions_var,has_exclaim_mean,has_exclaim_sum,has_exclaim_var,has_place_mean,has_place_sum,has_place_var,hashtags_count_mean,hashtags_count_sum,hashtags_count_var,hashtags_count_shared,src.followers_count,src.listed_count,src.user_verified,created,src.created_at,src.tweets_total,first_resp,last_resp,resp_var,component_count,largest_cc_diameter,time_to_first_resp,time_to_last_resp
500072098178813954,19.875,159,1243.8392857142858,0.125,1,0.12500000000000003,11.125,89,34.125,0.5,4,0.2857142857142857,5.375,43,5.982142857142857,0.125,1,0.12500000000000003,8,0.625,5,0.26785714285714285,0.0,0,0.0,0.08678392357377741,0.6942713885902193,0.0008231971366760804,6655065.125,53240521,41129489417138.695,0.0,0,0.0,25.875,207,2266.410714285714,0.75,6,0.21428571428571427,11.5,92,6.285714285714286,0.375,3,0.5535714285714286,12128119.5,97024956,38559189052216.57,0.5,4,0.2857142857142857,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,16832.125,134657,581955633.8392857,0,0,0.0,11.5,92,11.14285714285714,0,12.75,102,17.071428571428573,2.75,22,0.7857142857142858,2.0,16,0.2857142857142857,0.0,0,0.0,0.0,0,0.0,0.35080357142857144,2.8064285714285715,0.3001949617346939,1.125,9,0.6964285714285713,0.5,4,0.2857142857142857,0.0,0,0.0,2.375,19,3.982142857142857,0.625,533,16,0,1408061453000.0,1351728480000.0,2423,1408061453000.0,1408064210000.0,781796204081.6327,3,2,0.0,2757000.0
500072155166814209,11.714285714285714,82,386.90476190476187,0.0,0,0.0,11.0,77,3.6666666666666665,0.0,0,0.0,7.857142857142857,55,2.142857142857143,0.14285714285714285,1,0.14285714285714288,7,0.0,0,0.0,0.0,0,0.0,0.23885763209393346,1.6720034246575342,6.35683205774336e-05,5145441.857142857,36018093,27159329535449.473,0.2857142857142857,2,0.5714285714285715,29.0,203,2419.6666666666665,1.0,7,0.0,11.428571428571429,80,7.285714285714285,0.0,0,0.0,8648000.714285715,60536005,66989752974160.56,0.0,0,0.0,1.0,7,0.0,0.0,0,0.0,0.0,0,0.0,140880.14285714287,986161,35477095418.47619,0,0,0.0,10.142857142857142,71,7.809523809523809,0,7.857142857142857,55,51.8095238095238,0.42857142857142855,3,0.6190476190476191,1.5714285714285714,11,1.2857142857142858,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.7142857142857143,5,0.2380952380952381,0.0,0,0.0,0.0,0,0.0,3.0,21,0.0,0.8571428571428572,6288,112,0,1408061467000.0,1244450197000.0,409409,1408061467000.0,1408068526000.0,7337583000000.0,2,2,0.0,7059000.0
500072334578159616,15.68421052631579,298,1937.0058479532158,0.05263157894736842,1,0.05263157894736841,6.7894736842105265,129,42.953216374269005,0.42105263157894735,8,0.2573099415204678,5.473684210526316,104,7.9298245614035086,0.15789473684210525,3,0.14035087719298245,19,0.0,0,0.0,0.0,0,0.0,0.13017357693717954,2.4732979618064115,0.0024178215344584763,5154501.2105263155,97935523,39719522894484.836,0.3684210526315789,7,0.5789473684210527,37.78947368421053,718,11216.064327485383,1.0,19,0.0,11.157894736842104,212,6.362573099415204,0.15789473684210525,3,0.14035087719298245,9986258.0,189738902,47762727336565.664,0.21052631578947367,4,0.17543859649122806,0.3684210526315789,7,0.24561403508771928,0.0,0,0.0,0.0,0,0.0,54397.68421052631,1033556,3069456212.2280703,0,0,0.0,10.736842105263158,204,43.98245614035088,0,12.842105263157896,244,16.3625730994152,1.7894736842105263,34,2.5087719298245617,1.4210526315789473,27,1.8128654970760236,0.10526315789473684,2,0.09941520467836254,0.0,0,0.0,0.3167763157894737,6.01875,0.15117692596653673,0.8947368421052632,17,0.21052631578947362,0.15789473684210525,3,0.14035087719298245,0.0,0,0.0,0.7894736842105263,15,0.9532163742690057,0.8421052631578947,2416,30,0,1408061510000.0,1287302927000.0,30781,1408061510000.0,1408081082000.0,36907368061728.39,2,2,0.0,19572000.0
500072455931588611,25.166666666666668,453,4923.911764705882,0.16666666666666666,3,0.14705882352941177,4.166666666666667,75,3.5588235294117645,1.0555555555555556,19,1.5849673202614385,7.166666666666667,129,10.147058823529411,0.3888888888888889,7,0.2516339869281045,18,0.0,0,0.0,0.0,0,0.0,0.09741046066043177,1.753388291887772,0.0021511624647307967,10798768.555555556,194377834,32325909065426.266,0.5,9,0.38235294117647056,30.38888888888889,547,7567.7810457516325,0.9444444444444444,17,0.05555555555555555,10.61111111111111,191,6.016339869281043,0.2222222222222222,4,0.30065359477124176,10759392.055555556,193669057,36813044509685.46,0.3888888888888889,7,0.25163398692810457,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,27482.555555555555,494686,1425810695.5555556,0,0,0.0,15.944444444444445,287,45.58496732026144,0,11.333333333333334,204,19.41176470588235,3.0555555555555554,55,1.8202614379084967,1.1111111111111112,20,1.1633986928104576,0.1111111111111111,2,0.10457516339869279,0.0,0,0.0,0.18627525252525254,3.3529545454545455,0.07151831027521201,1.1111111111111112,20,0.33986928104575165,0.3333333333333333,6,0.23529411764705882,0.0,0,0.0,0.2777777777777778,5,0.33006535947712423,0.8333333333333334,122303,2374,1,1408061539000.0,1245691794000.0,51112,1408061539000.0,1408064224000.0,831574574394.4636,2,2,0.0,2685000.0
500073002101665792,9.833333333333334,59,534.5666666666666,0.16666666666666666,1,0.16666666666666669,8.5,51,25.1,0.3333333333333333,2,0.2666666666666667,7.333333333333333,44,4.2666666666666675,0.5,3,0.30000000000000004,6,0.16666666666666666,1,0.16666666666666669,0.0,0,0.0,0.08060985958481669,0.48365915750890015,0.0008822872544649631,8798322.833333334,52789937,32229734293441.77,0.3333333333333333,2,0.6666666666666667,22.0,132,2599.6,1.0,6,0.0,11.833333333333334,71,6.166666666666667,0.0,0,0.0,9379451.333333334,56276708,47086527302719.46,0.5,3,0.3,0.3333333333333333,2,0.2666666666666667,0.0,0,0.0,0.0,0,0.0,13411.666666666666,80470,382155557.8666667,0,0,0.0,12.666666666666666,76,19.46666666666667,0,11.0,66,12.8,1.3333333333333333,8,0.26666666666666666,1.1666666666666667,7,0.9666666666666666,0.0,0,0.0,0.0,0,0.0,-0.019047619047619053,-0.11428571428571432,0.04789115646258503,2.0,12,0.8,0.3333333333333333,2,0.2666666666666667,0.0,0,0.0,0.3333333333333333,2,0.6666666666666667,0.6666666666666667,201072,2816,0,1408061669000.0,1293313099000.0,14510,1408061819000.0,1408066228000.0,2905453840000.0,2,2,150000.0,4559000.0
500073277273165824,10.222222222222221,92,708.1944444444445,0.0,0,0.0,10.222222222222221,92,20.944444444444443,0.6666666666666666,6,0.5,5.555555555555555,50,2.7777777777777777,0.3333333333333333,3,0.25,9,0.5555555555555556,5,0.2777777777777778,0.0,0,0.0,0.06263981463234337,0.5637583316910904,0.0013054453851238806,7566622.333333333,68099601,36363072794479.25,0.4444444444444444,4,0.5277777777777778,15.444444444444445,139,1367.0277777777778,0.8888888888888888,8,0.1111111111111111,11.555555555555555,104,7.527777777777779,0.0,0,0.0,9225169.444444444,83026525,37381021322036.27,0.0,0,0.0,0.2222222222222222,2,0.19444444444444445,0.0,0,0.0,0.0,0,0.0,52432.555555555555,471893,8943258250.527779,0,0,0.0,12.555555555555555,113,4.777777777777778,0,13.222222222222221,119,13.694444444444446,2.4444444444444446,22,2.2777777777777772,1.8888888888888888,17,1.8611111111111112,0.1111111111111111,1,0.11111111111111113,0.0,0,0.0,-0.02037037037037037,-0.18333333333333332,0.0037345679012345673,1.4444444444444444,13,0.7777777777777778,0.0,0,0.0,0.0,0,0.0,1.2222222222222223,11,0.9444444444444444,0.6666666666666667,721,24,1,1408061734000.0,1226949655000.0,2522,1408063420000.0,1408075931000.0,11570191187500.0,3,3,1686000.0,14197000.0
500074069354905600,2.5294117647058822,86,79.650623885918,0.058823529411764705,2,0.057040998217468816,5.764705882352941,196,11.761140819964352,0.6176470588235294,21,0.606951871657754,5.970588235294118,203,8.211229946524067,0.29411764705882354,10,0.21390374331550804,34,0.058823529411764705,2,0.05704099821746881,0.0,0,0.0,0.08586784287947918,2.9195066579022924,0.004207038067808044,9933213.55882353,337729261,28707219459886.258,0.7941176470588235,27,0.8957219251336899,4.5,153,379.4090909090908,1.0,34,0.0,11.294117647058824,384,3.850267379679143,0.2647058823529412,9,0.26114081996434935,14773134.205882354,502286563,9513946794404.838,0.23529411764705882,8,0.1853832442067736,0.2647058823529412,9,0.20053475935828877,0.029411764705882353,1,0.029411764705882346,0.029411764705882353,1,0.029411764705882342,41549.91176470588,1412697,2364833304.3253117,0,0,0.0,12.441176470588236,423,36.01158645276293,0,11.705882352941176,398,19.3048128342246,2.1470588235294117,73,3.2201426024955437,1.3235294117647058,45,1.3770053475935833,0.0,0,0.0,0.0,0,0.0,0.17120416348357526,5.820941558441558,0.09850452580074104,2.0588235294117645,70,1.2085561497326203,0.17647058823529413,6,0.14973262032085563,0.0,0,0.0,0.8529411764705882,29,1.2807486631016045,0.8823529411764706,34528,848,0,1408061923000.0,1329525045000.0,4850,1408061995000.0,1408067086000.0,1970844181818.182,5,6,72000.0,5163000.0
500160181184249856,13.88888888888889,125,729.6111111111111,0.0,0,0.0,9.444444444444445,85,9.527777777777779,0.8888888888888888,8,2.611111111111111,5.888888888888889,53,3.861111111111111,0.1111111111111111,1,0.11111111111111113,9,0.6666666666666666,6,0.25,0.1111111111111111,1,0.1111111111111111,0.1278905613456294,1.1510150521106646,0.0007126800094472509,2616256.4444444445,23546308,19559912707965.277,0.8888888888888888,8,0.3611111111111111,22.333333333333332,201,1890.0,0.6666666666666666,6,0.25,9.666666666666666,87,15.749999999999998,0.0,0,0.0,5726654.333333333,51539889,43627234208495.49,0.1111111111111111,1,0.11111111111111112,0.1111111111111111,1,0.11111111111111112,0.0,0,0.0,0.1111111111111111,1,0.11111111111111112,39625.88888888889,356633,4879650241.611111,0,0,0.0,13.222222222222221,119,23.444444444444443,0,9.0,81,21.0,1.8888888888888888,17,1.3611111111111112,2.4444444444444446,22,1.277777777777778,0.0,0,0.0,0.0,0,0.0,0.3819444444444444,3.4375,0.035590277777777776,1.0,9,0.75,0.1111111111111111,1,0.11111111111111112,0.1111111111111111,1,0.1111111111111111,1.0,9,0.7500000000000001,0.6666666666666667,13118,205,0,1408082454000.0,1234394457000.0,14493,1408082454000.0,1408152168000.0,473347635859375.0,3,2,0.0,69714000.0
500162426998755330,10.85,217,994.5552631578947,0.2,4,0.16842105263157903,7.15,143,17.292105263157897,1.1,22,0.8315789473684211,6.9,138,11.673684210526316,0.2,4,0.16842105263157892,20,0.35,7,0.2394736842105263,0.05,1,0.049999999999999996,0.09366333212911108,1.8732666425822218,0.0024745391803568267,8753114.6,175062292,43321369208195.94,0.3,6,0.431578947368421,13.7,274,1638.4315789473685,0.95,19,0.049999999999999996,8.8,176,3.852631578947368,0.3,6,0.431578947368421,12382906.45,247658129,32622692438335.94,0.4,8,0.25263157894736843,0.0,0,0.0,0.05,1,0.049999999999999996,0.0,0,0.0,45748.4,914968,2842515582.8842106,0,0,0.0,14.15,283,38.660526315789475,0,11.95,239,29.839473684210528,2.2,44,3.11578947368421,1.45,29,1.313157894736842,0.1,2,0.09473684210526316,0.0,0,0.0,0.08354166666666667,1.6708333333333334,0.10706638340643275,1.55,31,0.8921052631578947,0.2,4,0.16842105263157894,0.05,1,0.049999999999999996,1.25,25,3.1447368421052637,0.75,122297,4571,1,1408082989000.0,1201574306000.0,59421,1408082989000.0,1408110106000.0,50034306132963.984,5,4,0.0,27117000.0
500163501961142275,14.9,149,891.4333333333332,0.0,0,0.0,6.4,64,34.266666666666666,0.4,4,0.9333333333333333,5.3,53,10.011111111111111,0.3,3,0.23333333333333328,10,0.3,3,0.23333333333333334,0.0,0,0.0,0.09537072311741568,0.9537072311741568,0.0032131483310053636,13211964.0,132119640,3645544843804.6655,0.9,9,3.433333333333333,25.0,250,2562.8888888888887,0.9,9,0.09999999999999999,11.8,118,4.177777777777778,0.4,4,0.4888888888888888,13444412.5,134444125,26540671367895.832,0.1,1,0.10000000000000002,0.1,1,0.10000000000000002,0.0,0,0.0,0.0,0,0.0,18841.8,188418,676137402.3999999,0,0,0.0,11.2,112,56.17777777777777,0,10.3,103,13.566666666666668,1.9,19,3.8777777777777778,0.5,5,0.2777777777777778,0.0,0,0.0,0.0,0,0.0,0.10416666666666667,1.0416666666666667,0.08804398148148149,1.6,16,0.26666666666666666,0.1,1,0.10000000000000002,0.1,1,0.10000000000000002,1.2,12,3.7333333333333334,0.8,5824,164,0,1408083246000.0,1364053116000.0,56933,1408083246000.0,1408170691000.0,692169451333333.2,3,2,0.0,87445000.0
500163615555878912,13.25,265,1568.9342105263156,0.1,2,0.09473684210526316,10.2,204,28.063157894736843,1.25,25,0.7236842105263158,8.4,168,8.884210526315787,0.45,9,0.2605263157894737,20,0.0,0,0.0,0.0,0,0.0,0.1731307996197072,3.462615992394144,0.014599357755366143,11297568.65,225951373,26353439254988.137,0.5,10,0.6842105263157894,23.65,473,5224.66052631579,1.0,20,0.0,12.3,246,6.536842105263159,0.15,3,0.13421052631578947,13976484.65,279529693,14772399518431.186,0.15,3,0.13421052631578947,0.55,11,0.2605263157894737,0.0,0,0.0,0.05,1,0.049999999999999996,19604.15,392083,2087481233.0815787,0,0,0.0,15.05,301,19.41842105263158,0,11.85,237,22.239473684210527,1.65,33,3.607894736842106,1.65,33,1.2921052631578946,0.0,0,0.0,0.0,0,0.0,0.17897619047619046,3.579523809523809,0.03580563969447428,1.0,20,0.21052631578947373,0.05,1,0.049999999999999996,0.0,0,0.0,1.05,21,1.2078947368421051,0.85,18461,88,0,1408083273000.0,1407825701000.0,153,1408083273000.0,1408103710000.0,18916034880886.426,5,2,0.0,20437000.0
500165620835840000,18.35,367,2891.713157894737,0.3,6,0.2210526315789474,3.95,79,7.839473684210527,1.35,27,1.1868421052631577,4.75,95,4.302631578947369,0.4,8,0.25263157894736843,20,0.0,0,0.0,0.05,1,0.049999999999999996,0.06230084785485788,1.2460169570971575,0.0010756420834345816,8196440.3,163928806,37429370899337.18,0.65,13,0.7657894736842105,11.4,228,1195.7263157894736,1.0,20,0.0,11.2,224,5.957894736842107,0.15,3,0.13421052631578947,13757223.9,275144478,3991380373725.2524,0.3,6,0.2210526315789474,0.05,1,0.04999999999999999,0.0,0,0.0,0.15,3,0.13421052631578947,19304.25,386085,1021813076.0921053,0,0,0.0,16.0,320,34.8421052631579,0,12.1,242,17.778947368421054,3.3,66,2.6421052631578945,0.9,18,1.1473684210526314,0.0,0,0.0,0.0,0,0.0,0.026111111111111106,0.5222222222222221,0.04187410656270305,1.0,20,0.21052631578947367,0.0,0,0.0,0.05,1,0.049999999999999996,0.25,5,0.19736842105263164,0.9,1295533,15183,0,1408083751000.0,1302325837000.0,99404,1408083751000.0,1408084194000.0,16007462603.878119,3,2,0.0,443000.0
500171743466901505,18.615384615384617,242,1801.2564102564104,0.15384615384615385,2,0.141025641025641,3.0,39,2.6666666666666665,0.23076923076923078,3,0.358974358974359,3.4615384615384617,45,4.102564102564102,0.23076923076923078,3,0.1923076923076923,13,0.0,0,0.0,0.07692307692307693,1,0.07692307692307693,0.11749348418095852,1.5274152943524608,0.013070082678193285,10999213.0,142989769,26196599920989.332,0.7692307692307693,10,1.0256410256410258,21.923076923076923,285,2793.4102564102573,0.9230769230769231,12,0.07692307692307693,11.0,143,6.666666666666664,0.07692307692307693,1,0.07692307692307693,12108275.538461538,157407582,22009511546171.938,0.23076923076923078,3,0.19230769230769237,0.07692307692307693,1,0.07692307692307693,0.0,0,0.0,0.0,0,0.0,26318.53846153846,342141,2591182873.9358974,0,0,0.0,10.846153846153847,141,60.641025641025635,0,13.23076923076923,172,18.858974358974358,2.0,26,4.166666666666667,0.6923076923076923,9,0.5641025641025641,0.0,0,0.0,0.0,0,0.0,0.10247252747252746,1.3321428571428569,0.06950124280481422,0.9230769230769231,12,0.24358974358974358,0.07692307692307693,1,0.07692307692307693,0.07692307692307693,1,0.07692307692307693,0.46153846153846156,6,0.4358974358974359,0.7692307692307692,18440,88,0,1408085211000.0,1407825701000.0,153,1408085211000.0,1408088340000.0,757912687500.0,2,4,0.0,3129000.0
500175929902395392,7.173913043478261,165,535.5138339920949,0.13043478260869565,3,0.11857707509881425,6.086956521739131,140,11.901185770750988,1.0434782608695652,24,1.0434782608695654,5.173913043478261,119,6.5138339920948605,0.5217391304347826,12,0.26086956521739124,23,0.30434782608695654,7,0.22134387351778653,0.0,0,0.0,0.08294426138227283,1.907718011792275,0.002320224879257011,12301390.47826087,282931981,11997951984191.717,0.7391304347826086,17,1.0197628458498025,12.043478260869565,277,1592.2252964426882,0.782608695652174,18,0.17786561264822132,11.08695652173913,255,0.6284584980237159,0.08695652173913043,2,0.08300395256916994,6663448.782608695,153259322,40840398716477.18,0.2608695652173913,6,0.2015810276679841,0.043478260869565216,1,0.0434782608695652,0.0,0,0.0,0.0,0,0.0,17993.782608695652,413857,142668469.81422922,0,0,0.0,13.130434782608695,302,39.573122529644266,0,7.043478260869565,162,5.134387351778658,2.4347826086956523,56,3.802371541501975,0.9565217391304348,22,0.4071146245059289,0.0,0,0.0,0.0,0,0.0,0.11789855072463765,2.711666666666666,0.047903384107266106,1.2608695652173914,29,0.38339920948616596,0.13043478260869565,3,0.11857707509881422,0.0,0,0.0,0.43478260869565216,10,1.3478260869565217,0.8695652173913043,204,4,0,1408086209000.0,1246448741000.0,4358,1408086209000.0,1408544657000.0,2.5068718539481404e+16,1,5,0.0,458448000.0
500176026882678784,9.636363636363637,106,449.2545454545455,0.09090909090909091,1,0.09090909090909091,5.7272727272727275,63,9.218181818181819,1.2727272727272727,14,1.2181818181818183,6.545454545454546,72,11.472727272727274,0.5454545454545454,6,0.2727272727272727,11,0.18181818181818182,2,0.16363636363636366,0.18181818181818182,2,0.16363636363636366,0.11414519654321573,1.255597161975373,0.007319829730599525,9789739.272727273,107687132,31847850999416.82,0.2727272727272727,3,0.8181818181818181,22.545454545454547,248,2491.8727272727274,1.0,11,0.0,11.272727272727273,124,11.618181818181819,0.0,0,0.0,12035127.909090908,132386407,24837688957624.887,0.09090909090909091,1,0.09090909090909091,0.2727272727272727,3,0.21818181818181817,0.0,0,0.0,0.0,0,0.0,21150.81818181818,232659,1283799557.1636362,0,0,0.0,12.636363636363637,139,37.45454545454545,0,10.636363636363637,117,36.45454545454545,1.2727272727272727,14,1.018181818181818,0.9090909090909091,10,0.2909090909090909,0.18181818181818182,2,0.16363636363636364,0.0,0,0.0,0.0707070707070707,0.7777777777777777,0.046420314253647586,1.8181818181818181,20,0.3636363636363636,0.0,0,0.0,0.18181818181818182,2,0.16363636363636366,0.36363636363636365,4,0.2545454545454545,0.8181818181818181,722644,12374,1,1408086232000.0,1249971165000.0,91004,1408086232000.0,1408105062000.0,28649804450000.0,2,2,0.0,18830000.0
500176071476936704,33.72222222222222,607,9526.4477124183,0.1111111111111111,2,0.1045751633986928,10.333333333333334,186,47.529411764705884,0.5,9,0.6176470588235295,6.5,117,8.382352941176471,0.2222222222222222,4,0.1830065359477124,18,0.5555555555555556,10,0.26143790849673204,0.0,0,0.0,0.11514808310126685,2.0726654958228035,0.0018490425812396447,11277306.222222222,202991512,24217310998521.242,0.16666666666666666,3,0.2647058823529412,40.94444444444444,737,13942.526143790848,0.8333333333333334,15,0.1470588235294118,8.88888888888889,160,9.398692810457517,0.0,0,0.0,10844327.833333334,195197901,40190865985528.15,0.16666666666666666,3,0.14705882352941177,0.6111111111111112,11,0.25163398692810457,0.05555555555555555,1,0.05555555555555555,0.05555555555555555,1,0.05555555555555555,17031.444444444445,306566,813329938.4967321,0,0,0.0,12.166666666666666,219,27.323529411764707,0,10.666666666666666,192,17.058823529411764,2.1666666666666665,39,1.911764705882353,1.5555555555555556,28,0.8496732026143794,0.1111111111111111,2,0.10457516339869279,0.0,0,0.0,0.21425264550264547,3.8565476190476184,0.10878603408956176,0.9444444444444444,17,0.17320261437908502,0.05555555555555555,1,0.05555555555555555,0.0,0,0.0,0.8333333333333334,15,0.6176470588235294,0.7777777777777778,4857572,80005,1,1408086242000.0,1175408533000.0,89322,1408086242000.0,1408091061000.0,2032308809688.5813,2,2,0.0,4819000.0
500176354185187328,41.666666666666664,125,1304.3333333333335,0.0,0,0.0,15.666666666666666,47,21.333333333333332,0.3333333333333333,1,0.33333333333333337,10.333333333333334,31,1.333333333333333,1.0,3,0.0,3,1.0,3,0.0,0.0,0,0.0,0.19521969371690284,0.5856590811507085,0.0012044695900003926,12639981.0,37919943,0.0,0.0,0,0.0,75.0,225,4219.0,1.0,3,0.0,12.333333333333334,37,1.333333333333333,0.0,0,0.0,12639981.0,37919943,0.0,0.6666666666666666,2,0.33333333333333337,0.6666666666666666,2,1.3333333333333335,0.0,0,0.0,0.0,0,0.0,3322.0,9966,2108379.0,0,0,0.0,13.0,39,3.0,0,16.333333333333332,49,21.333333333333336,1.0,3,0.0,1.6666666666666667,5,1.3333333333333335,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.3333333333333333,4,0.3333333333333333,0.6666666666666666,2,0.33333333333333337,0.0,0,0.0,3.6666666666666665,11,0.33333333333333337,0.33333333333333337,6960,116,0,1408086310000.0,1400670323000.0,2277,1408086310000.0,1408089294000.0,2226064000000.0,2,1,0.0,2984000.0
500177556768034816,13.386363636363637,589,3201.963530655393,0.045454545454545456,2,0.044397463002114175,5.0,220,14.465116279069768,0.8181818181818182,36,0.8498942917547567,5.2727272727272725,232,12.389006342494715,0.5227272727272727,23,0.25528541226215645,44,0.20454545454545456,9,0.16649048625792812,0.0,0,0.0,0.0818591007710231,3.6018004339250163,0.002966072687385354,9785656.704545455,430568895,19054697014573.465,0.8863636363636364,39,1.498414376321353,23.636363636363637,1040,10387.632135306552,0.9545454545454546,42,0.044397463002114154,11.568181818181818,509,4.483615221987314,0.045454545454545456,2,0.04439746300211417,13594962.386363637,598178345,7241350213590.848,0.13636363636363635,6,0.12050739957716705,0.09090909090909091,4,0.08456659619450314,0.0,0,0.0,0.20454545454545456,9,0.16649048625792814,39831.88636363636,1752603,23957704414.89376,0,0,0.0,13.681818181818182,602,51.75687103594081,0,12.0,528,17.441860465116278,2.159090909090909,95,3.718287526427061,0.7954545454545454,35,0.5850951374207188,0.022727272727272728,1,0.02272727272727272,0.0,0,0.0,0.03499437694039966,1.539752585377585,0.028199603412192485,1.4090909090909092,62,0.3403805496828753,0.11363636363636363,5,0.10306553911205076,0.022727272727272728,1,0.02272727272727272,0.5227272727272727,23,0.8599365750528539,0.9090909090909091,49445,1380,0,1408086597000.0,1316914928000.0,23613,1408086597000.0,1408283786000.0,1272442280838291.2,5,3,0.0,197189000.0
500180625312083968,72.33333333333333,434,12471.466666666669,0.16666666666666666,1,0.16666666666666669,7.166666666666667,43,24.166666666666664,1.5,9,1.4999999999999998,4.833333333333333,29,3.3666666666666663,0.5,3,0.3,6,0.3333333333333333,2,0.2666666666666667,0.0,0,0.0,0.10046930075056741,0.6028158045034044,0.002198214137308552,10763173.5,64579041,21134438352337.5,0.3333333333333333,2,0.26666666666666666,92.0,552,20313.6,1.0,6,0.0,10.833333333333334,65,6.966666666666666,0.0,0,0.0,11222856.5,67337139,32967274752023.1,0.3333333333333333,2,0.26666666666666666,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,41750.5,250503,624002364.6999998,0,0,0.0,13.333333333333334,80,53.466666666666676,0,14.166666666666666,85,24.966666666666665,2.0,12,0.4,3.0,18,2.0,0.0,0,0.0,0.0,0,0.0,0.03425925925925926,0.20555555555555557,0.011486625514403291,2.0,12,0.8,0.16666666666666666,1,0.16666666666666669,0.0,0,0.0,0.6666666666666666,4,1.0666666666666669,0.6666666666666667,745,1,0,1408087328000.0,1299893662000.0,35329,1408087328000.0,1408108422000.0,58478202560000.0,2,2,0.0,21094000.0
500180740127342592,20.88888888888889,188,1718.361111111111,0.0,0,0.0,3.7777777777777777,34,10.694444444444443,0.6666666666666666,6,1.7500000000000002,6.777777777777778,61,2.9444444444444446,0.1111111111111111,1,0.11111111111111113,9,0.0,0,0.0,0.0,0,0.0,0.05872838686537683,0.5285554817883915,0.0006429768377523678,7998492.555555556,71986433,45847741629875.77,0.8888888888888888,8,1.111111111111111,40.22222222222222,362,6370.194444444443,0.8888888888888888,8,0.1111111111111111,10.777777777777779,97,5.944444444444445,0.2222222222222222,2,0.19444444444444445,13745143.333333334,123706290,29433653208279.25,0.0,0,0.0,0.3333333333333333,3,0.25,0.0,0,0.0,0.2222222222222222,2,0.44444444444444453,12095.666666666666,108861,224796148.74999997,0,0,0.0,18.77777777777778,169,31.444444444444446,0,12.333333333333334,111,15.5,3.0,27,4.25,1.0,9,0.75,0.0,0,0.0,0.0,0,0.0,0.013055555555555562,0.11750000000000005,0.06317465277777777,0.8888888888888888,8,0.3611111111111111,0.0,0,0.0,0.0,0,0.0,0.6666666666666666,6,1.0,0.7777777777777778,288900,4584,0,1408087356000.0,1292033161000.0,37171,1408087356000.0,1408154352000.0,443128451187500.0,2,2,0.0,66996000.0
