is_rumor,thread,in_reply_tweet,event,tweet_id,is_source_tweet,in_reply_user,user_id,tweet_length,symbol_count,user_mentions,urls_count,media_count,hashtags_count,retweet_count,favorite_count,mentions_count,is_truncated,created,has_smile_emoji,sensitive,has_place,has_coords,has_quest,has_exclaim,has_quest_or_exclaim,user.tweets_count,user.verified,user.followers_count,user.listed_count,user.desc_length,user.handle_length,user.name_length,user.notifications,user.friends_count,user.time_zone,user.has_bg_img,user.default_pic,user.created_at,user.location,user.profile_sbcolor,user.profile_bgcolor,user.utc_dist,hasperiod,number_punct,negativewordcount,positivewordcount,capitalratio,contentlength,sentimentscore,Noun,Verb,Adjective,Pronoun,FirstPersonPronoun,SecondPersonPronoun,ThirdPersonPronoun,Adverb,has_url_in_text
0,525008469385302017,5.2501076622811955e+17,ottawashooting,525011957494345728,0,2723735572.0,191477637,121,0,2,0,0,0,2,1,2,0,1414007579000.0,0,0,0,0,0,0,0,344,0,37,1,0,4,7,0,208,,1,1,1284649947000.0,0,12639981,12639981,,1,3,1,0,0.049586776859504134,18,-0.5,9,4,2,0,1,0,0,0,0
0,525008469385302017,5.250155034302423e+17,ottawashooting,525018365782663168,0,142408161.0,28115444,87,0,2,0,0,0,0,0,2,0,1414009107000.0,0,0,0,0,0,0,0,12563,0,5406,265,92,13,7,0,5239,Quito,1,0,1238596072000.0,1,0,1250582,1.0,2,3,0,0,0.04597701149425287,13,0.0,5,2,1,0,1,0,0,0,0
0,525008469385302017,5.25008469385302e+17,ottawashooting,525009341968306177,0,807095.0,2720540556,92,0,1,0,0,0,0,0,1,0,1414006955000.0,0,0,0,0,0,0,0,97,0,16,1,0,5,13,0,110,,1,1,1407634721000.0,1,12639981,12639981,,2,3,0,0,0.021739130434782608,18,0.25,6,3,0,1,1,0,0,0,0
0,525008469385302017,5.25008469385302e+17,ottawashooting,525010893546213376,0,807095.0,2766089701,140,0,1,0,0,0,0,0,1,0,1414007325000.0,0,0,0,0,1,0,1,1291,0,25,2,32,10,8,0,36,,1,1,1408965850000.0,0,12639981,12639981,,6,11,1,1,0.050359712230215826,20,-0.15555555555555559,9,4,0,0,0,0,0,0,0
0,525008469385302017,5.250099339565752e+17,ottawashooting,525011535467667456,0,2720540556.0,191477637,103,0,2,0,0,0,0,2,2,0,1414007478000.0,0,0,0,0,0,0,0,344,0,37,1,0,4,7,0,208,,1,1,1284649947000.0,0,12639981,12639981,,1,5,0,0,0.038834951456310676,17,-0.4,6,5,1,0,1,0,0,0,0
0,525008469385302017,5.250155034302423e+17,ottawashooting,525017554952400897,0,142408161.0,28115444,139,0,1,0,0,0,0,0,1,0,1414008914000.0,0,0,0,0,0,0,0,12554,0,5411,264,92,13,7,0,5238,Quito,1,0,1238596072000.0,1,0,1250582,1.0,2,3,0,1,0.03597122302158273,24,-0.061904761904761914,7,5,2,1,0,1,0,0,0
0,525008469385302017,5.250094783628616e+17,ottawashooting,525009933956575234,0,191477637.0,2720540556,80,0,2,0,0,0,0,0,2,0,1414007097000.0,0,0,0,0,0,0,0,97,0,16,1,0,5,13,0,110,,1,1,1407634721000.0,1,12639981,12639981,,1,5,0,0,0.0125,14,0.0,5,2,1,0,0,0,0,0,0
0,525008469385302017,5.25008469385302e+17,ottawashooting,525015503430242304,0,807095.0,142408161,141,0,2,0,0,0,0,0,2,0,1414008424000.0,0,0,0,0,0,0,0,10876,0,1726,56,143,12,11,0,1726,Central Time (US & Canada),1,0,1273522956000.0,1,15658734,1250582,1.0,0,6,0,0,0.02127659574468085,24,0.04999999999999999,9,7,2,1,0,0,0,0,0
0,525008469385302017,5.25008469385302e+17,ottawashooting,525011502328074240,0,807095.0,1726614060,139,0,1,1,1,0,0,0,1,0,1414007471000.0,0,0,0,0,0,0,0,2033,0,132,3,154,15,15,0,150,,1,1,1378242281000.0,0,12639981,12639981,,2,19,0,0,0.07194244604316546,16,0.0,7,4,0,0,0,0,0,0,1
0,525008469385302017,5.25008469385302e+17,ottawashooting,525008617661935616,0,807095.0,172938122,99,0,1,1,0,0,0,0,1,0,1414006783000.0,0,0,0,0,0,0,0,1451,0,230,1,25,9,8,0,887,Riyadh,1,1,1280536533000.0,0,12639981,12639981,7.0,1,13,0,0,0.06060606060606061,10,0.0,5,0,1,0,0,0,0,0,0
0,525008469385302017,5.250115374767186e+17,ottawashooting,525257951179972608,0,607159517.0,2342356352,71,0,3,0,0,0,0,0,3,0,1414066229000.0,0,0,0,0,0,0,0,25988,0,2679,12,107,9,9,0,2622,Amsterdam,0,0,1392314079000.0,1,13467736,7479894,6.0,2,4,0,0,0.05714285714285714,9,0.25,9,0,0,0,0,0,0,0,0
0,525008469385302017,5.25008469385302e+17,ottawashooting,525009478362861568,0,807095.0,191477637,51,0,1,0,0,0,2,0,1,0,1414006988000.0,0,0,0,0,0,0,0,344,0,37,1,0,4,7,0,208,,1,1,1284649947000.0,0,12639981,12639981,,2,2,2,0,0.0392156862745098,7,-0.5,3,3,1,0,0,0,0,0,0
0,525008469385302017,5.250175549524009e+17,ottawashooting,525018001578688513,0,28115444.0,142408161,117,0,2,0,0,0,0,0,2,0,1414009020000.0,0,0,0,0,0,0,0,10876,0,1726,56,143,12,11,0,1726,Central Time (US & Canada),1,0,1273522956000.0,1,15658734,1250582,1.0,1,6,0,0,0.008547008547008548,18,0.050000000000000044,5,3,1,0,0,0,0,0,0
0,525008469385302017,5.250119574943457e+17,ottawashooting,525067564423335936,0,191477637.0,521966673,137,0,3,0,0,1,0,0,3,0,1414020837000.0,0,0,0,0,0,1,1,28974,0,3393,65,136,19,8,0,3720,Eastern Time (US & Canada),1,1,1331528397000.0,1,12639981,12639981,0.0,1,9,0,0,0.06569343065693431,19,-0.0625,13,3,0,0,0,0,1,0,0
0,525008469385302017,5.25008469385302e+17,ottawashooting,525011459835564032,0,807095.0,625796024,8,0,1,0,0,0,0,0,1,0,1414007460000.0,0,0,0,0,0,0,0,18,0,11,0,0,10,8,0,63,,1,1,1341341860000.0,0,12639981,12639981,,0,0,0,0,0.0,1,0.0,1,0,0,0,0,0,0,0,0
0,525008469385302017,5.25008469385302e+17,ottawashooting,525008629125353472,0,807095.0,47396544,49,0,1,0,0,0,0,1,1,0,1414006786000.0,0,0,0,0,1,0,1,37256,0,706,22,157,18,8,0,1361,,1,0,1245088579000.0,1,0,197379,,2,3,0,0,0.0,8,0.2857142857142857,3,1,0,0,0,0,0,0,0
0,525008469385302017,5.250094783628616e+17,ottawashooting,525010766228119552,0,191477637.0,2723735572,59,0,2,0,0,0,0,0,2,0,1414007295000.0,0,0,0,0,0,0,0,20872,0,321,3,134,5,12,0,111,,0,0,1406254048000.0,1,0,0,,1,3,2,0,0.03389830508474576,10,-0.5,5,3,1,0,0,0,0,0,0
0,524960245509287936,,ottawashooting,524960245509287936,1,,19240337,119,0,0,0,0,0,120,78,0,0,1413995250000.0,0,0,0,0,0,0,0,2712,1,42749,980,77,13,14,0,8950,Pacific Time (US & Canada),1,0,1232464497000.0,1,16777215,16777215,3.0,1,2,0,0,0.03361344537815126,22,0.65,8,2,1,0,1,0,0,0,0
0,524960245509287936,5.2496024550928794e+17,ottawashooting,524973909150806016,0,19240337.0,86218417,115,0,1,0,0,2,0,0,1,0,1413998508000.0,0,0,0,0,0,0,0,17485,0,403,6,95,14,8,0,1427,Pacific Time (US & Canada),1,0,1256868199000.0,1,16777215,140080,3.0,1,3,0,1,0.034782608695652174,20,0.0,5,5,0,4,0,0,3,0,0
0,524960245509287936,5.2496024550928794e+17,ottawashooting,525068417762865152,0,19240337.0,123182817,137,0,1,0,0,0,0,0,1,0,1414021040000.0,0,0,0,0,0,0,0,242,0,30,0,160,14,12,0,185,Pacific Time (US & Canada),1,1,1268639833000.0,0,12639981,12639981,3.0,0,1,0,1,0.0,20,0.65,5,5,2,0,2,0,0,0,0
0,524960245509287936,5.2496024550928794e+17,ottawashooting,524980224673734656,0,19240337.0,628626183,121,0,1,0,0,0,0,0,1,0,1414000013000.0,0,0,0,0,1,0,1,1403,0,25,0,0,10,14,0,58,,1,1,1341594120000.0,0,12639981,12639981,,0,5,0,0,0.03305785123966942,22,-0.25,4,4,1,4,1,1,0,0,0
0,524960245509287936,5.2496024550928794e+17,ottawashooting,524974006642823168,0,19240337.0,1071346003,58,0,2,0,0,0,0,0,2,0,1413998531000.0,0,0,0,0,1,0,1,2602,0,116,7,27,15,8,0,108,Pacific Time (US & Canada),1,0,1357662343000.0,1,1579550,1710879,3.0,0,4,0,0,0.017241379310344827,8,0.8,5,1,0,1,0,0,1,0,0
0,524960245509287936,5.2496179865165824e+17,ottawashooting,524965918313443328,0,174137795.0,186348281,61,0,2,0,0,0,0,1,2,0,1413996602000.0,0,0,0,0,1,0,1,10817,0,304,12,29,4,5,0,308,Pacific Time (US & Canada),1,1,1283494307000.0,1,12639981,12639981,3.0,0,4,0,0,0.08196721311475409,9,0.0,2,1,0,2,1,1,0,0,0
0,524960245509287936,5.2496024550928794e+17,ottawashooting,525080082789187584,0,19240337.0,36256708,136,0,1,0,0,0,0,0,1,0,1414023821000.0,0,0,0,0,0,0,0,2864,0,396,1,101,13,15,0,1179,,1,1,1240971466000.0,1,12639981,12639981,,1,1,0,0,0.022058823529411766,24,0.16666666666666666,7,4,2,0,0,0,0,0,0
0,524960245509287936,5.2496024550928794e+17,ottawashooting,524961798651658240,0,19240337.0,174137795,80,0,1,0,0,0,0,0,1,0,1413995620000.0,0,0,0,0,1,0,1,35801,0,6767,243,144,14,15,0,2159,Pacific Time (US & Canada),1,0,1280813494000.0,1,15658734,1250582,3.0,2,13,0,0,0.025,14,0.2,4,2,0,3,1,2,0,0,0
0,524960245509287936,5.2496024550928794e+17,ottawashooting,525173869972586496,0,19240337.0,46332243,68,0,1,0,0,0,0,0,1,0,1414046182000.0,0,0,0,0,0,0,0,46,0,12,0,0,9,11,0,51,Pacific Time (US & Canada),1,0,1244702330000.0,1,15658734,11722714,3.0,1,2,0,1,0.029411764705882353,10,0.65,4,1,2,0,0,0,0,0,0
0,524960245509287936,5.2496024550928794e+17,ottawashooting,525037063804948480,0,19240337.0,44819029,65,0,2,0,0,0,0,0,2,0,1414013565000.0,0,0,0,0,0,0,0,2800,0,52,0,34,16,5,0,126,Mountain Time (US & Canada),1,0,1244175471000.0,1,16777215,6205,2.0,1,1,0,0,0.07692307692307693,9,0.0,3,1,2,0,0,0,0,0,0
0,524960245509287936,5.2496179865165824e+17,ottawashooting,524963539052937216,0,174137795.0,254100818,68,0,2,0,0,0,0,0,2,0,1413996035000.0,0,0,0,0,0,0,0,4466,0,81,3,119,12,11,0,355,Pacific Time (US & Canada),1,0,1298045121000.0,1,16777215,140080,3.0,1,12,0,0,0.16176470588235295,8,0.0,5,0,0,1,1,0,0,0,0
0,524959390332239872,,ottawashooting,524959390332239872,1,,1652541,108,0,0,0,0,0,141,51,0,0,1413995046000.0,0,0,0,0,0,0,0,109935,1,5270102,87583,57,16,7,0,1042,Eastern Time (US & Canada),1,0,1174412765000.0,1,0,4473924,0.0,3,7,0,0,0.037037037037037035,17,-0.1,6,3,2,0,1,0,0,0,0
0,524959390332239872,5.249593903322399e+17,ottawashooting,525145865166790656,0,1652541.0,197172614,142,0,1,0,0,0,0,0,1,0,1414039505000.0,0,0,0,0,1,0,1,1764,0,747,3,142,10,14,0,1421,Eastern Time (US & Canada),1,0,1285879245000.0,1,16777215,6565259,0.0,1,5,2,0,0.02112676056338028,24,-0.22499999999999995,9,8,2,0,0,0,0,0,0
0,524959390332239872,5.249593903322399e+17,ottawashooting,524959738585698305,0,1652541.0,41109216,42,0,1,0,0,0,0,0,1,0,1413995129000.0,0,0,0,0,0,0,0,34399,0,802,11,25,11,10,0,137,Casablanca,1,1,1242737812000.0,1,12639981,12639981,5.0,3,5,0,0,0.07142857142857142,6,0.0,3,0,0,0,0,0,1,0,0
0,524959390332239872,5.249593903322399e+17,ottawashooting,524959966185009153,0,1652541.0,2685603133,30,0,1,0,0,0,0,0,1,0,1413995183000.0,0,0,0,0,0,1,1,2817,0,48,0,142,12,11,0,116,,1,1,1406482530000.0,1,12639981,12639981,,0,1,0,0,0.03333333333333333,4,0.0,2,1,0,0,0,0,0,0,0
0,524959390332239872,5.249593903322399e+17,ottawashooting,524959467516203009,0,1652541.0,1247654684,40,0,2,0,0,0,0,0,2,0,1413995064000.0,0,0,0,0,0,0,0,762,0,86,0,141,17,6,0,124,Riyadh,1,1,1362619865000.0,0,12639981,12639981,7.0,0,1,0,0,0.07407407407407407,2,0.0,1,1,0,0,0,0,0,0,0
0,524959390332239872,5.249593903322399e+17,ottawashooting,524959502253449216,0,1652541.0,22529583,120,0,1,0,0,0,0,0,1,0,1413995073000.0,0,0,0,0,0,0,0,42660,0,22178,137,157,5,5,0,704,Jerusalem,1,0,1236026369000.0,1,16777215,1250582,7.0,3,8,0,0,0.0423728813559322,18,-0.1,7,3,2,0,1,0,0,0,0
0,524959390332239872,5.249593903322399e+17,ottawashooting,525031490275794944,0,1652541.0,2432336336,25,0,1,0,0,0,0,0,1,0,1414012236000.0,0,0,0,0,0,0,0,1716,0,12,0,68,9,9,0,5,,1,0,1396890431000.0,0,12639981,12639981,,1,1,0,0,0.08,4,0.0,2,0,0,0,0,0,0,0,0
0,524959390332239872,5.249593903322399e+17,ottawashooting,524960588762345472,0,1652541.0,2821078376,140,0,1,0,0,0,0,0,1,0,1413995332000.0,0,0,0,0,0,0,0,572,0,205,0,154,20,13,0,186,,0,0,1411189366000.0,1,0,0,,1,7,0,0,0.050724637681159424,21,-0.1,10,3,2,0,0,0,0,0,0
0,524959390332239872,5.249593903322399e+17,ottawashooting,524960929213992961,0,1652541.0,21403782,121,0,1,0,0,0,0,0,1,0,1413995413000.0,0,0,0,0,0,0,0,20099,0,258,3,43,15,14,0,315,Central Time (US & Canada),1,0,1235142860000.0,0,0,1710879,1.0,3,8,0,0,0.05785123966942149,19,-0.1,8,3,2,0,1,0,0,0,0
0,524959390332239872,5.249593903322399e+17,ottawashooting,524961604409233408,0,1652541.0,1266433206,143,0,1,0,0,0,0,0,1,0,1413995574000.0,0,0,0,0,0,0,0,328,0,2,0,33,19,10,0,8,,1,1,1363246210000.0,1,12639981,12639981,,2,9,0,0,0.04195804195804196,23,-0.16666666666666666,8,4,1,1,0,1,0,0,0
0,525006847095615489,,ottawashooting,525006847095615489,1,,23937894,68,0,0,0,0,0,552,76,0,0,1414006361000.0,0,0,0,0,0,0,0,11747,1,35654,477,155,13,12,0,808,Eastern Time (US & Canada),0,0,1236860504000.0,1,0,0,0.0,1,18,0,0,0.014925373134328358,9,0.0,3,2,1,0,0,0,0,0,0
0,525006847095615489,5.250068470956155e+17,ottawashooting,525086300970291201,0,23937894.0,1110887383,94,0,1,0,0,0,0,0,1,0,1414025304000.0,0,0,0,0,0,0,0,5882,0,57,2,94,11,8,0,123,,1,1,1358840280000.0,1,12639981,12639981,,0,2,1,0,0.031914893617021274,16,-0.09999999999999999,6,2,1,0,0,0,1,0,0
0,525006847095615489,5.250068470956155e+17,ottawashooting,525022359414407169,0,23937894.0,961677505,138,0,1,0,0,0,1,0,1,0,1414010059000.0,0,0,0,0,0,0,0,2447,0,156,2,136,14,11,0,264,Hawaii,1,1,1353467999000.0,1,12639981,12639981,6.0,3,5,0,0,0.036231884057971016,21,0.0875,7,4,2,2,1,2,0,0,0
0,525006847095615489,5.250068470956155e+17,ottawashooting,525011270106636291,0,23937894.0,2582493738,30,0,2,0,0,0,0,0,2,0,1414007415000.0,0,0,0,0,0,0,0,17487,0,173,2,47,10,9,0,314,,0,0,1403454986000.0,1,16777215,12246989,,1,1,0,1,0.1,3,0.1,3,0,0,0,0,0,0,0,0
0,525006847095615489,5.250068470956155e+17,ottawashooting,525027013094940672,0,23937894.0,174638524,85,0,1,0,0,0,0,0,1,0,1414011169000.0,0,0,0,0,0,0,0,3773,0,670,13,128,17,11,0,490,,1,1,1280925578000.0,0,12639981,12639981,,1,19,0,0,0.036585365853658534,10,0.0,4,2,1,0,0,0,0,0,0
0,525006847095615489,5.250068470956155e+17,ottawashooting,525007623616462848,0,23937894.0,26024027,89,0,1,0,0,0,0,0,1,0,1414006546000.0,0,0,0,0,0,0,0,4268,0,173,4,156,17,7,0,461,Atlantic Time (Canada),1,0,1237822838000.0,1,1579550,263939,1.0,1,19,0,0,0.03488372093023256,11,0.0,4,2,2,0,0,0,0,0,0
0,525006847095615489,5.250068470956155e+17,ottawashooting,525011318383054851,0,23937894.0,468928857,130,0,1,0,0,0,0,2,1,0,1414007427000.0,0,0,1,1,0,0,0,4086,0,1352,25,122,10,12,0,2001,,1,1,1327024983000.0,1,12639981,12639981,,2,2,0,0,0.03076923076923077,27,-0.037500000000000006,3,7,3,3,1,2,0,0,0
0,524944788525973505,,ottawashooting,524944788525973505,1,,23937894,120,0,0,0,0,1,352,46,0,0,1413991565000.0,0,0,0,0,0,0,0,11725,1,29433,421,155,13,12,0,808,Eastern Time (US & Canada),0,0,1236860504000.0,1,0,0,0.0,1,3,0,0,0.016666666666666666,20,0.0,6,4,1,2,0,2,0,0,0
0,524944788525973505,5.249447885259735e+17,ottawashooting,524945089702146048,0,23937894.0,2706071510,36,0,2,0,0,0,0,0,2,0,1413991637000.0,0,0,0,0,0,0,0,1093,0,79,1,26,16,13,0,175,,1,1,1407142057000.0,0,12639981,12639981,,0,0,0,0,0.16666666666666666,4,0.0,4,0,0,0,0,0,0,0,0
0,524944788525973505,5.249447885259735e+17,ottawashooting,525026391746957312,0,23937894.0,620944092,80,0,2,0,0,0,0,0,2,0,1414011020000.0,0,0,0,0,0,1,1,4647,0,73,4,159,12,11,0,165,Eastern Time (US & Canada),1,0,1340879361000.0,1,16777215,3483430,0.0,0,3,1,0,0.05,11,-0.09166666666666667,5,2,2,0,0,0,0,0,0
0,524983236712476672,,ottawashooting,524983236712476672,1,,68577152,66,0,0,0,0,1,349,333,0,0,1414000732000.0,0,0,0,0,0,0,0,15260,1,445912,3835,145,14,13,0,377,Pacific Time (US & Canada),1,0,1251165555000.0,1,0,10151144,3.0,0,1,0,0,0.6515151515151515,11,0.09999999999999998,10,0,0,0,0,1,0,0,0
0,524983236712476672,5.249832367124767e+17,ottawashooting,525012271559634944,0,68577152.0,2786231786,104,0,2,1,0,0,0,0,2,0,1414007654000.0,0,0,0,0,0,0,0,2095,0,324,2,42,12,12,0,1985,Eastern Time (US & Canada),1,1,1409673583000.0,1,12639981,12639981,0.0,3,10,0,0,0.5,12,0.16,12,0,0,0,0,0,0,0,1
0,524983236712476672,5.249832367124767e+17,ottawashooting,524993234100314113,0,68577152.0,258204380,128,0,1,0,0,0,0,0,1,0,1414003115000.0,0,0,0,0,0,1,1,6723,0,99,0,17,7,10,0,200,Eastern Time (US & Canada),1,0,1298784232000.0,1,0,6565259,0.0,2,5,1,1,0.0390625,24,-0.75,5,6,2,3,0,2,2,0,0
0,524983236712476672,5.249832367124767e+17,ottawashooting,524984989835071489,0,68577152.0,51101318,95,0,1,0,0,1,0,0,1,0,1414001149000.0,0,0,0,0,0,1,1,2932,0,35,1,11,9,7,0,241,Eastern Time (US & Canada),0,0,1246030372000.0,1,0,14198,0.0,3,6,0,0,0.21052631578947367,17,-0.06666666666666667,9,2,2,2,3,0,1,0,0
0,524983236712476672,5.2498430081539686e+17,ottawashooting,525244891295928320,0,24780887.0,383782233,75,0,2,0,0,0,0,0,2,0,1414063115000.0,0,0,0,0,0,0,0,4124,0,291,7,0,12,12,0,692,,1,0,1317565112000.0,1,16777215,15461355,,7,8,0,0,0.04,10,0.0,5,1,1,0,0,0,0,0,0
0,524983236712476672,5.249832367124767e+17,ottawashooting,524984018400722945,0,68577152.0,271943194,47,0,1,0,0,0,0,0,1,0,1414000918000.0,0,0,0,0,0,0,0,238,0,27,1,0,12,7,0,112,Eastern Time (US & Canada),1,1,1301061587000.0,1,12639981,12639981,0.0,0,1,0,0,0.0,8,-0.4,2,2,0,1,0,1,0,0,0
0,524983236712476672,5.249832367124767e+17,ottawashooting,525000773911199744,0,68577152.0,263480472,73,0,1,0,0,0,0,0,1,0,1414004913000.0,0,0,0,0,0,0,0,1322,0,117,0,25,9,7,0,777,,1,1,1299728069000.0,1,12639981,12639981,,0,1,0,0,0.0136986301369863,11,0.0,5,3,0,1,0,1,0,0,0
0,524983236712476672,5.249832367124767e+17,ottawashooting,525010466062336000,0,68577152.0,40381745,66,0,1,1,0,0,0,0,1,0,1414007223000.0,0,0,0,0,0,1,1,825486,0,5693,161,57,12,12,0,1,Pacific Time (US & Canada),1,1,1242437658000.0,0,12639981,12639981,3.0,1,13,0,0,0.06153846153846154,7,0.0,4,0,0,0,0,1,0,0,1
0,524983236712476672,5.249832367124767e+17,ottawashooting,524984300815396864,0,68577152.0,24780887,64,0,1,0,0,0,0,0,1,0,1414000985000.0,0,0,0,0,0,0,0,24185,0,1346,59,143,16,9,0,1854,Arizona,1,0,1237241360000.0,1,15658734,1250582,3.0,0,2,0,0,0.015625,10,-0.5,4,2,1,0,0,0,0,0,0
0,524983236712476672,5.249832367124767e+17,ottawashooting,524983488177790976,0,68577152.0,1256433048,106,0,1,0,0,0,0,0,1,0,1414000791000.0,0,0,0,0,0,1,1,3511,0,430,1,102,12,8,0,1976,,1,1,1362903451000.0,1,12639981,12639981,,2,6,0,1,0.02830188679245283,16,0.0,5,4,1,2,0,0,2,0,0
0,524983236712476672,5.249832367124767e+17,ottawashooting,524984512732999680,0,68577152.0,57675938,31,0,1,0,0,0,0,3,1,0,1414001036000.0,0,0,0,0,0,0,0,24876,0,475,4,58,12,11,0,1591,Quito,1,0,1247845609000.0,1,16777215,197379,1.0,0,1,0,0,0.0,5,-0.4,2,1,0,0,0,0,0,0,0
0,524983236712476672,5.249832367124767e+17,ottawashooting,525002934409764864,0,68577152.0,331014209,116,0,1,0,0,0,0,0,1,0,1414005428000.0,0,0,0,0,0,0,0,563,0,10,0,0,14,14,0,340,Eastern Time (US & Canada),1,0,1310048844000.0,1,15658734,15592681,0.0,1,4,0,0,0.02586206896551724,18,-0.2,4,3,3,2,0,2,0,0,0
0,524983236712476672,5.251112246449316e+17,ottawashooting,525112628830810112,0,383597794.0,68559865,119,0,1,0,0,0,0,0,1,0,1414031581000.0,0,0,1,0,0,0,0,8872,0,356,20,120,14,6,0,571,Eastern Time (US & Canada),1,1,1251160813000.0,0,12639981,12639981,0.0,3,3,0,0,0.10084033613445378,21,0.0,7,5,0,0,0,0,0,0,0
0,524983236712476672,5.249832367124767e+17,ottawashooting,524984057479057409,0,68577152.0,185916282,72,0,1,0,0,0,0,2,1,0,1414000927000.0,0,0,0,0,0,0,0,1389,0,139,0,0,10,14,0,451,,1,1,1283399303000.0,1,12639981,12639981,,3,4,1,0,0.041666666666666664,12,-0.44999999999999996,3,3,1,3,2,0,1,0,0
0,524983236712476672,5.249837098593321e+17,ottawashooting,524997705727111168,0,68559865.0,274689301,64,0,2,0,0,0,0,0,2,0,1414004181000.0,0,0,0,0,0,0,0,21276,0,514,21,151,15,13,0,607,Pacific Time (US & Canada),1,0,1301519866000.0,1,328709,339259,3.0,4,8,0,0,0.015625,7,0.375,3,0,1,1,0,0,1,0,0
0,524983236712476672,5.249832367124767e+17,ottawashooting,524985811398590465,0,68577152.0,17559915,46,0,1,0,0,0,0,1,1,0,1414001345000.0,0,0,0,0,0,1,1,251,0,9,0,20,4,7,0,144,Pacific Time (US & Canada),1,1,1227374622000.0,0,12639981,12639981,3.0,0,2,0,0,0.021739130434782608,7,0.0,4,1,0,0,0,0,0,0,0
0,524983236712476672,5.249837098593321e+17,ottawashooting,525111224644931584,0,68559865.0,383597794,65,0,1,0,0,0,0,0,1,0,1414031246000.0,0,0,0,0,0,0,0,2091,0,50,1,21,4,13,0,143,,1,0,1317532011000.0,1,11061239,140080,,0,2,0,0,0.1076923076923077,11,0.0,3,2,0,0,0,0,1,0,0
0,524983236712476672,5.249832367124767e+17,ottawashooting,524983562403995648,0,68577152.0,7635992,34,0,1,0,0,0,0,0,1,0,1414000809000.0,0,0,0,0,0,1,1,11968,0,333,8,21,15,14,0,298,Eastern Time (US & Canada),1,0,1185088987000.0,1,0,6906217,0.0,0,3,0,0,0.058823529411764705,3,0.0,3,0,0,0,0,0,0,0,0
0,524983236712476672,5.249832367124767e+17,ottawashooting,524983709859332096,0,68577152.0,68559865,82,0,2,0,0,0,1,5,2,0,1414000844000.0,0,0,1,0,0,0,0,8872,0,354,20,120,14,6,0,571,Eastern Time (US & Canada),1,1,1251160813000.0,0,12639981,12639981,0.0,1,2,0,0,0.08536585365853659,11,0.0,2,3,2,1,1,0,0,0,0
0,524983236712476672,5.249832367124767e+17,ottawashooting,524989525139804160,0,68577152.0,13277622,109,0,1,0,0,0,0,0,1,0,1414002231000.0,0,0,0,0,0,0,0,4502,0,147,0,51,7,15,0,34,Mountain Time (US & Canada),1,0,1202550052000.0,1,1220096,2039583,2.0,2,4,0,0,0.03669724770642202,15,0.0,5,3,1,0,0,0,0,0,0
0,524983236712476672,5.249832367124767e+17,ottawashooting,525003686209417216,0,68577152.0,1551535297,44,0,1,0,0,0,0,1,1,0,1414005607000.0,0,0,0,0,0,0,0,20,0,20,1,0,12,14,0,38,,1,1,1372367003000.0,1,12639981,12639981,,0,1,0,0,0.0,6,-0.4,4,2,0,0,0,0,0,0,0
0,524983236712476672,5.249832367124767e+17,ottawashooting,524985062673367042,0,68577152.0,981657048,135,0,2,0,0,0,0,1,2,0,1414001167000.0,0,0,0,0,0,0,0,3790,0,196,31,133,15,10,0,338,,1,1,1354328984000.0,1,12639981,12639981,,1,4,0,0,0.0,19,0.0,5,4,2,1,0,0,1,0,0
0,524983236712476672,5.249832367124767e+17,ottawashooting,524983537343418369,0,68577152.0,13162152,100,0,1,0,0,1,0,1,1,0,1414000803000.0,0,0,0,0,0,0,0,57177,0,8343,71,106,11,10,0,1174,Eastern Time (US & Canada),1,0,1202311007000.0,1,10027008,9545423,0.0,0,3,0,0,0.4489795918367347,15,0.09999999999999998,14,0,0,0,0,1,0,0,0
0,524995942995746819,,ottawashooting,524995942995746819,1,,40878677,69,0,0,0,0,0,164,223,0,0,1414003761000.0,0,0,0,0,0,0,0,38004,1,209275,3316,50,17,9,0,4480,Eastern Time (US & Canada),0,0,1242655406000.0,0,0,16777215,0.0,1,2,0,0,0.028985507246376812,12,0.0,3,2,1,0,1,0,0,0,0
0,524995942995746819,5.249959429957468e+17,ottawashooting,524997046168997888,0,40878677.0,582255987,90,0,1,0,0,0,0,1,1,0,1414004024000.0,0,0,0,0,0,0,0,63773,0,871,3,72,14,14,0,1003,,1,0,1337203132000.0,1,16777215,15592681,,2,2,0,0,0.06666666666666667,18,0.2,3,4,1,4,2,1,1,0,0
0,524995942995746819,5.249970461689979e+17,ottawashooting,524998002549985280,0,582255987.0,2174282087,113,0,2,0,0,1,0,1,2,0,1414004252000.0,0,0,0,0,0,0,0,564,0,176,1,0,12,11,0,525,,1,1,1383989755000.0,0,12639981,12639981,,0,3,0,1,0.09174311926605505,12,0.21212121212121213,6,3,1,2,0,1,0,0,0
0,524995942995746819,5.249959429957468e+17,ottawashooting,525126995513192448,0,40878677.0,2314617431,24,0,1,0,0,0,0,0,1,0,1414035006000.0,0,0,0,0,0,0,0,633,0,9,0,25,16,15,0,28,,1,1,1391105419000.0,0,12639981,12639981,,0,0,0,0,0.16666666666666666,3,0.2,3,0,0,0,0,0,0,0,0
0,524995942995746819,5.249959429957468e+17,ottawashooting,525041516432330752,0,40878677.0,1685967536,49,0,1,0,0,0,0,1,1,0,1414014626000.0,0,0,0,0,1,0,1,8792,0,3104,16,35,14,13,0,162,,1,1,1377009884000.0,1,12639981,12639981,,2,5,0,0,0.14285714285714285,6,0.0,4,2,0,0,0,0,0,0,0
